time,velocity,long_creepage,yaw_angle,wear_number,lateral_displacement,lateral_creepage,spin_creepage,yaw_angle_pos,contact_angle,long_creep_force,lateral_creep_force
7.87,5.54925,0.000508391,-0.00467296,14.0457,0.00227247,0.000440824,0.710233,0.00145819,0.222746,-5560.64,5387.01
31.69,8.33785,-0.000616033,-0.00450492,4.25807,0.000906931,-0.000923228,0.0931781,0.000727749,0.0287441,1760.16,-4082.79
60.14,5.54092,0.000137256,-0.0320276,168.566,-0.00199504,0.0251623,0.947376,-0.0244012,0.295415,2896.29,4967.75
40.85,8.32125,0.00101226,-0.01074,0.603729,0.00621327,0.000360049,0.0146471,0.00245424,0.00468481,262.603,1636.69
23.31,5.55008,0.000735643,-0.0070019,19.0747,0.00157163,0.000553441,0.746761,0.00271352,0.234501,-6162.13,5441.36
28.72,13.8922,-0.00218057,-0.0158896,19.7212,-0.00197385,0.000518363,0.693489,0.000277119,0.217395,-7253.47,7516.15
8.91,13.8959,-0.00254703,-0.00170148,24.2518,-0.00410869,0.00121376,0.718848,-0.00309488,0.2253,-6060.06,6173.74
83.85,5.55075,0.00142241,-0.00778856,1.951,0.00192717,7.88225e-05,0.160592,0.00181799,0.0498833,-2671.94,1333.06
63.18,5.54721,0.00271421,-0.0103972,0.238046,0.00335479,0.000122023,0.123361,0.00167596,0.0383224,-484.165,1565.75
66.9,5.54772,-0.000921626,0.00488583,2.64266,-0.00173925,-0.000117384,0.122536,-0.00136288,0.0381247,3354.19,428.671
28.81,5.5606,0.000747642,-0.00098953,1.50037,0.000779696,1.21764e-05,0.153181,0.00278088,0.0475792,-2508.85,1152.35
11.96,8.33226,7.06145e-05,-0.00461564,2.64795,0.000126125,-2.64122e-05,0.161131,0.000571913,0.050036,-3308.6,1074.61
3.4,8.14725,-2.42939e-05,-9.2014e-05,0.0216828,4.11126e-05,1.68939e-05,0.155271,4.25962e-05,0.0481895,-107.789,1123.28
54.94,5.55362,-0.00527123,-0.0349797,113.192,0.0056326,-0.0226659,0.000624053,0.0219865,0.00609237,-1418.05,-4596.99
3.33,8.2264,-0.00017401,-0.000107132,0.0150876,6.07639e-05,1.03431e-05,0.155661,3.29331e-05,0.048324,-126.792,1095.82
33.28,13.8911,-0.00341676,0.00718184,0.654096,-0.00241753,-0.000270594,0.158471,-0.00240386,0.0489764,1708.69,49.6241
41.25,5.55054,0.000324319,0.00713056,0.229428,-0.000901482,3.85357e-05,0.164696,0.0010773,0.0510657,-866.518,1237.83
47.78,13.8931,-3.0584e-05,-0.00962219,0.448583,0.00138915,-0.000252269,0.136509,-0.00106284,0.0423212,1445.9,-67.5172
31.82,13.8868,-0.00289377,0.00179818,31.1429,-0.00518173,-0.00229966,0.0113317,-0.00316822,0.00463912,6629.87,-4142.32
28.18,13.8836,-0.00506044,0.011562,85.6216,-0.00457142,0.00482573,2.15665,-0.00391188,0.74173,-4825.66,1829.29
40.75,5.5545,0.000249036,-0.0104507,2.86593,0.00118472,6.56974e-05,0.217062,0.00132308,0.0674033,-3593.21,2119.3
37.66,8.33405,0.00081093,-0.00967029,6.499,-0.000592924,0.000191783,0.694128,-0.00016421,0.217423,-4252.82,6629.57
32.89,5.50967,0.0123194,-0.0302563,282.342,-0.00637529,0.0475385,0.860996,-0.0499344,0.260473,2819.38,3714.21
19.13,5.54797,-0.000666315,0.00727569,10.2485,-0.0012022,-0.000697337,0.0133315,-0.00162311,0.00483527,5998.99,-2468.26
87.31,5.5468,0.000688461,-0.00586537,28.3901,0.00212846,0.000645518,0.74808,0.00351175,0.234714,-7130.38,4792.67
27.98,8.33569,0.000350718,-0.000751518,10.2286,0.000101844,-0.0009463,0.0837161,-0.00243944,0.0267592,5885.6,-3259.74
46.57,13.8974,7.8566e-05,-0.00343142,1.73655,0.00102939,0.000166549,0.722467,-0.000474413,0.226323,-1587.94,5756.12
49.43,5.55807,-0.0164889,-0.00291482,227.17,0.00435522,-0.0426515,0.0116904,0.041498,0.0159974,-2340.81,-4328.29
27.39,8.32519,-0.000968672,0.00104894,1.30223,-0.000957288,0.000165551,0.670269,0.00118506,0.210807,-1185.98,4639.25
43.38,8.33324,-0.000416725,0.00640072,0.0698358,-0.00389,-4.77496e-05,0.179893,-0.00234942,0.0556797,-296.127,1031.74
0.4,13.4944,-0.00055777,2.43548e-05,1.41723,-1.41207e-08,-0.000193083,0.156138,-9.1284e-05,0.0485636,2554.92,477.983
18.16,13.8854,-0.00275508,-0.00507966,19.3108,-0.00409658,0.00107736,0.711914,-0.00250204,0.22338,-5431.73,6702.13
22.73,13.8931,-0.00526066,0.00435776,2.00984,-0.00362354,0.000653634,0.154499,-0.00520912,0.0478176,413.644,2999.88
72.22,5.54756,0.000703612,-0.00975548,0.192516,0.0026326,-4.0509e-05,0.246259,-0.00151207,0.0763431,-737.088,1983.15
48.94,8.3295,-5.95164e-05,-0.00175509,0.186594,0.0011149,-6.29509e-05,0.203459,0.00021637,0.0631162,-695.117,1342.47
92.67,5.54973,-0.00131183,0.00377631,0.0250396,-0.000944588,2.92771e-06,0.166835,-0.000880018,0.0517736,302.572,1142.96
18.65,5.55287,0.00100645,-0.00578646,0.241619,0.00226783,5.23356e-05,0.114962,0.00152221,0.0357053,-946.523,1112.18
39.45,13.8833,0.00120955,-0.0223103,0.524612,0.00356623,-0.000276815,0.0859989,-0.000711307,0.0267055,1391.7,-664.841
72.34,5.54698,0.00116349,-0.0107342,3.74693,0.00294697,0.000247606,0.702231,-0.000516374,0.219978,-2704.81,6070.72
0.88,10.5562,-0.0102097,0.000293952,0.0353729,-9.50129e-06,1.72967e-05,0.155688,2.69736e-06,0.0483193,-258.855,1135.21
1.23,15.6986,-0.00421034,0.000158862,0.0846969,-0.000270347,-0.00016174,0.148071,-0.000140981,0.0459809,-393.701,281.098
79.97,5.54785,-0.00132579,0.00553682,2.64517,-0.00194491,-0.000105331,0.0583424,-0.0029155,0.018196,3794.67,-46.5993
74.92,5.55221,-0.00138151,0.00935697,10.1042,-0.00280215,-0.00062308,0.0929886,-0.000817033,0.02968,6198.84,-1587.25
15.1,8.3342,-0.000168775,0.00296217,0.322916,0.000501495,7.73751e-05,0.0141535,0.000349252,0.00448084,1189.98,428.081
27.85,5.54038,-0.00083805,0.00472377,0.9387,-0.00167674,1.97178e-05,0.133493,-0.0016295,0.0414981,1945.59,947.798
20.95,13.8875,-0.00436197,0.0050557,57.6444,-0.00442907,0.00443831,1.60531,0.000355671,0.525653,-5269.97,6205.03
9.72,13.8922,-0.00418999,0.00893193,23.0526,-0.00464321,0.00151452,0.707446,-0.00228302,0.221642,-5284.47,5406.1
20.47,5.55184,-0.000944667,0.0096345,0.793512,-0.00153594,-0.000185777,0.162013,-0.00134861,0.0502376,1723.59,357.088
77.86,5.54709,-0.000815205,0.00879385,4.0656,-0.00260686,-0.000327448,0.103159,0.000351078,0.0328537,4277.03,-543.449
40.94,5.55287,0.00150599,-0.00947063,1.31547,0.00188257,0.0001319,0.170402,0.00122065,0.0529652,-2129.17,1714.16
2.83,8.92052,0.000397487,3.10136e-07,0.0133896,2.80347e-06,-1.25488e-05,0.156085,-2.8822e-05,0.0484455,-54.4454,1012.1
8.44,13.9191,-0.00301292,0.00654643,31.8209,-0.00365552,0.00165676,0.732652,-0.00362279,0.229805,-5874.52,4280.24
2.53,5.71077,0.00074204,-1.4275e-05,0.0161409,-4.66678e-06,-1.61142e-05,0.154565,-1.30508e-06,0.0479781,10.0175,1000.22
67.37,5.54897,-0.000118153,-0.00429186,0.206461,0.00135932,-9.26444e-05,0.159443,-0.00169117,0.0493849,775.151,750.186
84.77,5.54841,-0.00071504,-0.00245419,0.154868,0.0004484,-5.97733e-05,0.161742,-0.00107021,0.0501759,664.104,882.949
36.38,13.8959,0.00333349,-0.015455,32.5932,0.00237779,0.000344134,0.0118906,-0.00468961,0.00437354,7561.22,568.991
88.03,5.55624,-0.00250604,0.0139504,7.32881,-0.00386738,-0.00076854,0.103769,-0.00257101,0.0322407,4995.17,-2188.33
42.43,5.54655,0.000311995,-0.00143838,0.227128,0.000859335,0.000141054,0.159893,-0.00196034,0.0496476,-101.087,1592.77
23.42,8.31973,-0.00111468,0.00178339,0.391333,-0.00061273,-0.000512407,0.235027,-0.00120965,0.0729896,1204.67,-244.564
87.06,5.54429,0.000460075,-0.00462921,11.8625,0.00240179,0.000596619,0.796131,-0.000780924,0.250193,-4449.18,5638.9
45.11,8.32556,0.0020105,-0.0214285,0.434039,0.00599008,-0.000388872,0.128492,0.00270498,0.0396914,-881.166,-757.838
58.26,5.55529,-0.000370127,0.0139612,0.0540075,-0.0016996,-9.37105e-05,0.117954,0.00043746,0.0368255,243.295,445.969
9.07,13.8848,-0.00166131,-0.0113379,52.1234,-0.0025188,0.00289271,1.32372,-0.00124344,0.42596,-6670.3,6019.89
7.55,13.844,-0.00318717,0.0115081,47.3454,-0.00371837,0.0027492,1.48805,-0.00220927,0.483692,-6104.66,6781.56
24.43,5.5472,-0.000462349,-0.00496017,0.222071,0.000284569,0.000128224,0.110475,0.000348283,0.0343665,-444.847,1419.34
48.95,8.3295,-5.53656e-05,-0.00181426,0.176776,0.00114289,-5.23679e-05,0.201325,0.000235974,0.0624522,-704.949,1360.43
38.73,5.55773,0.0112315,0.0197637,1.56458,-0.00525375,0.000405299,0.0811165,0.00206601,0.0261507,1696.54,2591.41
44.85,13.8869,0.000293723,-0.00780052,2.66883,0.00116905,0.000329813,0.798445,-0.00340963,0.251172,-1532.46,5421.87
94.66,5.55013,5.78507e-05,-0.00102793,0.072808,0.00105863,-6.41929e-05,0.15942,-0.000578367,0.0494724,288.834,829.412
62.96,5.54405,0.00220243,-0.0182843,3.95992,0.00358729,0.000281032,0.1863,0.00158842,0.0577467,-3663.01,2399.77
0.15,7.04131,-1.33773e-06,5.85876e-08,0.132031,2.12296e-11,-3.82542e-05,0.153901,-1.14629e-05,0.0477609,660.551,1045.94
24.01,13.8885,-0.0060065,0.0172502,38.748,-0.00533268,0.00219267,0.872628,-0.00281538,0.275183,-6054.71,5585.12
63.64,5.56146,-0.001687,0.0127408,1.05537,-0.0027934,-3.22634e-05,0.119255,-0.00135824,0.0371021,2210.71,781.829
40.28,13.8982,0.000254209,-0.00466569,4.27204,0.00160576,-0.00062683,0.0686843,-0.00499339,0.0212961,3895.79,-2181.35
75.38,5.55121,-0.000952675,-0.000153122,0.243602,-0.000425524,-0.000129555,0.166515,-0.00220764,0.0516265,836.087,629.466
65.45,5.5512,-0.00118408,0.00028534,0.100119,-2.15373e-05,4.60635e-05,0.161066,-0.00180382,0.0500145,431.411,1132.18
76.91,5.55364,-0.000913179,-0.0037239,0.087796,0.00106679,-4.76576e-05,0.169579,-0.00234706,0.0526674,424.201,949.836
94.04,5.55059,-0.000403608,0.00117192,0.245199,-0.00128879,-2.16754e-05,0.119106,9.45978e-05,0.0371531,1047.6,803.585
47.74,5.57169,-0.0092555,0.0342491,212.786,0.00442581,-0.0429979,-0.0169881,0.0419196,0.00717264,-2176.47,-3966.8
83.61,5.5511,0.00071849,-0.0119419,13.3515,0.00269669,0.000507999,0.694262,0.00125689,0.217569,-5387.57,5817.2
29.4,8.3288,-0.00172878,0.0132022,1.46448,-0.000817312,9.9942e-05,0.719376,0.00245235,0.22676,-1698.52,4741.44
4.7,8.49539,9.46462e-05,-0.000144429,0.00272281,0.000117341,-1.51072e-06,0.15665,-1.58968e-05,0.0486217,-69.2686,1066.05
9.89,8.32349,-0.000488113,0.00220673,4.75565,7.61939e-05,0.00038682,0.619096,0.000511599,0.19348,-2661.54,5028.51
9.14,5.54541,-0.000254028,-0.00400154,1.04736,0.00124516,0.000108145,0.676797,-0.00139751,0.211887,-1190.41,5697.89
40.54,8.32673,0.0018539,-0.0169607,35.4363,0.00630229,0.00166465,0.722803,0.00187922,0.226652,-6836.96,5862.74
74.46,5.54867,0.000594268,0.000702116,3.07823,0.000850719,7.13809e-05,0.213633,0.00272679,0.0663021,-3603.89,1928.67
12.28,5.55359,0.000320717,-0.000537684,0.394169,0.000235545,-0.000123989,0.296643,-0.00113371,0.092162,734.108,2211.57
44.81,13.8886,0.00019744,-0.00789144,2.40823,0.00135912,-0.000152923,0.203573,-0.0048974,0.0630744,3088.15,819.478
25.81,13.8864,-0.00407758,0.00437925,18.1336,-0.0048313,0.00127383,0.843137,-0.00571437,0.265497,-4429.61,7133.61
26.22,5.54528,-2.50729e-05,0.00173077,0.330528,-0.000600987,3.84104e-06,0.143572,-0.00108465,0.0446167,1180.45,980.669
5.53,8.23742,-7.21389e-07,0.000142935,0.0676039,-0.000106824,-0.00011397,0.155039,1.38638e-05,0.0481396,-38.5504,590.147
7.53,5.54561,-0.00050641,-0.00031517,0.0525358,0.000665701,-4.1504e-05,0.165836,-0.00153186,0.0514729,232.019,957.353
26.59,8.3383,4.78621e-05,5.15002e-05,0.271598,-0.00103301,-2.59071e-06,0.158474,0.00186749,0.049913,1050.24,1014.38
36.24,5.5414,0.028991,-0.00143661,371.689,-0.00430006,0.048284,0.858953,-0.0464047,0.258047,3618.95,4958.8
16.41,8.33869,0.000517755,-0.00129892,0.30416,0.00226734,0.000132929,0.163899,-0.00160167,0.0509592,653.572,1435.35
36.79,8.31872,-8.21233e-05,-0.00232685,1.3652,2.42544e-05,4.43931e-06,0.169122,0.0047796,0.0526659,-2458.88,1323.92
41.76,13.9008,-0.00028783,-0.004289,2.73077,0.00146297,0.000293957,0.0206676,0.00175284,0.00767661,2974.27,1103.82
76.46,5.549,-0.00163604,0.0129555,12.4787,-0.00324136,-0.000538983,0.0515756,-0.00178388,0.0166645,6918.02,-1469.43
8.43,13.9192,-0.00291868,0.00576719,28.7957,-0.00352479,0.0015996,0.717146,-0.00363207,0.224798,-5726.59,4445.48
5.01,5.56819,4.86415e-05,-0.000877032,4.37523,-1.19249e-05,5.92785e-05,0.223248,0.00161675,0.0692757,-4345.46,2009.09
77.55,5.54879,0.00108132,-0.00267013,1.40195,0.0011016,-3.41991e-05,0.156063,0.0023474,0.0483665,-2383.22,952.264
14.74,5.55173,-0.00147701,0.00659202,0.154733,-0.00176122,-0.00019069,0.148066,0.000581623,0.045895,685.421,259.695
54.08,5.58204,-0.0135292,-0.000912812,203.862,0.00527897,-0.028283,0.0296442,0.0277524,0.0172994,-1590.53,-6906.65
70.63,5.547,0.000773458,-0.0123689,10.6995,0.00354759,0.000620275,0.760075,-0.00112862,0.238669,-4216.08,6036.06
36.2,13.8812,0.00316271,-0.00683038,1.16953,0.00167119,0.000470695,0.0112317,0.0049393,0.00495666,936.066,2094.35
42.65,13.881,-0.000597545,-0.000348463,10.8259,-0.000429737,-0.00143355,0.718261,0.0041158,0.225909,-5869.01,1160.74
32.83,13.8911,-0.00211103,-0.00815633,48.3777,0.000523468,0.00075026,0.840093,-6.57007e-05,0.264655,-6851.66,2386.85
23.41,8.32007,-0.00111209,0.00179782,0.508932,-0.000597954,-0.000514954,0.231824,-0.00122466,0.0719715,1411.71,-284.813
77.92,5.54722,-0.00115255,0.00975574,6.90056,-0.00294058,-0.000461385,0.103637,-0.000454469,0.0328914,5287.4,-980.952
38.1,5.54309,0.020413,0.0353601,116.448,-0.00567488,0.0117949,2.03122,-0.0090919,0.689776,-402.284,9854.3
26.16,13.8883,-0.00244437,-0.000112907,49.772,-0.0042508,0.00221706,0.975586,0.00174063,0.308773,-7030.75,4946.74
91.98,5.55326,0.00169428,-0.00986335,0.0392187,0.00257705,2.98997e-05,0.120229,0.00141918,0.0374305,-189.56,1069.55
44.2,8.33175,6.01546e-05,0.00359871,22.5432,-0.000409041,2.26541e-05,0.0208772,-0.00174055,0.00733635,6819.02,119.336
12.71,13.8872,-0.0033262,-0.00656445,11.6269,-0.00410079,0.00109151,0.756229,-0.0054244,0.237167,-3256.44,6433.48
6.56,13.9948,0.000122822,-0.00457834,32.2579,-0.000112484,0.00128956,0.733426,0.00150146,0.230106,-5691.35,2788.96
7.38,5.546,-0.000673848,0.00397995,0.175134,-0.000383126,-4.99485e-05,0.136904,-0.00138396,0.0425587,782.518,752.995
35.34,5.57843,0.037464,0.00295865,397.018,-0.00419856,0.046559,0.85216,-0.0467786,0.256086,3845.57,5972.97
91.66,5.55105,-4.19656e-06,-0.00920412,4.71947,0.00222587,9.06086e-05,0.21251,0.00154744,0.0659401,-4364.86,1909.33
35.24,5.57109,0.0385412,0.0026882,414.215,-0.00416792,0.0458521,0.856358,-0.0460002,0.257096,3898.91,6682.9
82.53,5.55008,0.00174739,-0.0130555,1.03013,0.004096,0.000194692,0.127079,0.00253714,0.0394664,-1765.06,1739.74
42.41,13.9021,-0.00105686,0.00917417,10.9629,-0.00131433,0.000560331,0.0114477,-0.0015787,0.00462392,5799.38,1750.7
37.94,13.8996,-0.00109086,0.00130312,82.9192,0.000911326,0.00328832,1.89783,0.00201417,0.635729,-7360.13,4799.18
74.62,5.54929,-0.000195291,0.00521717,0.296334,-0.000743205,-3.72092e-05,0.137446,0.0028056,0.0426541,-1101.18,853.956
47.31,5.54558,-0.00773703,0.0127273,228.174,0.00430936,-0.043827,-0.0152229,0.0425184,0.0080414,-2018.87,-4458.73
44.44,13.8921,-0.00103771,0.00595891,15.385,1.09658e-06,-0.000293507,0.700283,0.00332463,0.219517,-6743.77,4338.86
89.3,5.54409,-0.00120413,0.0134266,5.27337,-0.00319614,-0.000130887,0.129016,-0.00182318,0.0400077,4484.47,412.089
33.3,8.32155,0.000270081,-0.00767622,15.3327,0.0028937,-0.000751822,0.0269959,-0.00277222,0.00940952,7469.39,-2351.17
22.03,5.55619,-0.000966236,0.00178326,0.191792,-0.000821527,-9.76654e-05,0.133818,0.000868385,0.041554,796.363,573.174
47.14,5.53373,-0.00614329,0.00296996,249.956,0.00467657,-0.044287,-0.0193479,0.0432511,0.0068609,-1792.73,-5123.7
47.12,5.53223,-0.00587242,0.00305862,254.53,0.00471904,-0.0443854,-0.0200802,0.043353,0.00661533,-1760.69,-5242.02
26.62,8.33828,0.000116888,-0.000195943,1.77241,-0.000961719,-8.52785e-05,0.155031,0.00131154,0.0488766,2604.6,703.278
38.74,13.8897,-0.00250272,0.0126249,11.5306,-0.00165429,0.00060344,0.794888,-0.00451571,0.250047,-4271.28,5214.12
53.26,5.52395,-0.0199672,0.00131127,299.687,0.00575562,-0.0439709,-0.0261063,0.0430463,0.00441388,-2160.02,-6136.67
23.95,8.3345,0.000788323,-0.00545239,27.2936,0.000347268,0.00247675,0.783074,0.00407457,0.246276,-3929.74,2771.85
83.42,5.55123,-0.000704291,-0.00380767,0.235317,0.000682306,4.6585e-05,0.507934,-0.00112982,0.158321,-397.858,3856.89
90.29,5.55515,0.000955724,-0.00278052,18.0961,0.000980422,0.000838337,0.711706,0.000996467,0.222983,-5553.9,5337.82
2.16,12.824,-0.00192496,-0.000611075,0.169062,0.000105058,6.6655e-06,0.139575,0.000181365,0.0433656,866.572,1076.61
1.65,5.21481,0.00348218,-8.62196e-05,0.0101134,-1.64562e-05,4.34474e-07,0.154718,2.4251e-06,0.0480236,-203.075,1068.32
10.79,13.8843,-0.00395032,0.000202879,5.49506,-0.00454341,0.00108158,0.0768409,-0.00200193,0.0239914,-1640.25,4512.91
5.9,8.29257,-4.92897e-06,0.000112552,0.400282,-4.59353e-05,0.000221103,0.157826,-0.000118531,0.0490111,-340.506,1668.16
4.47,8.47996,1.59947e-05,-7.25089e-05,0.00998516,6.19281e-05,-9.59133e-06,0.155476,-4.09848e-05,0.0482615,21.9186,1029.5
8.94,13.8938,-0.00232198,-0.00399985,29.2669,-0.0037822,0.00127411,0.746862,-0.00284859,0.234342,-6544.2,5911.78
2.87,5.72498,0.000205093,-4.68904e-06,0.0257927,6.24481e-06,2.29793e-05,0.155557,-1.87027e-05,0.048288,-2.87334,1122.35
5.11,5.55609,0.000118741,-0.00138834,4.77163,0.000223127,0.000253845,0.182227,0.00161767,0.0564969,-3901.64,1958.91
13.58,8.32967,-0.000273704,0.00115173,11.7919,-0.00121003,0.0010671,1.06527,-0.0023666,0.338869,-3219.82,5682.36
40.76,8.32199,0.00135713,-0.0147337,1.99604,0.00735104,0.000581272,0.048538,0.00277343,0.0151681,-1133.29,3044.37
13.7,8.32996,-0.000395959,0.00270673,11.738,-0.00149107,0.000870069,0.772696,-0.000999811,0.244108,-3811.09,4832.37
45.1,13.8901,0.000206855,0.00109099,2.31266,-0.000862897,0.000395063,0.103098,0.00255977,0.0320852,-2509.41,2325.03
16.12,8.32734,0.000344686,-0.000929662,1.92213,0.00265946,0.000563854,0.155104,-0.000416138,0.0482748,-1303.4,2453.94
32.7,13.8941,-0.000841284,-0.011294,0.445049,0.00119578,7.09852e-05,0.661328,-0.00485267,0.207243,438.184,5404.92
21.25,13.8893,-0.00198424,-0.0129647,6.23763,-0.00176511,0.00034235,0.330734,0.00353861,0.10246,-4571.65,5764.12
48.51,5.53617,-0.0207787,-0.00366111,270.347,0.00425062,-0.0442677,0.0382288,0.0431116,0.0247831,-2213.89,-5349.54
48.28,5.55241,-0.018403,-0.0161559,224.077,0.00442945,-0.0429941,0.0138791,0.0421574,0.0165623,-2275.73,-4253.42
74.64,5.54938,-0.000290299,0.00566462,0.188141,-0.000929774,-4.15164e-05,0.130551,0.00280164,0.0405215,-853.085,792.645
30.43,13.8785,-0.00284153,0.00514749,0.31027,-0.00667087,0.000158735,0.110418,-0.0022802,0.0342467,437.644,1724.21
94.85,5.54994,0.000161358,-0.00199603,0.0195008,0.00150841,-1.68599e-05,0.173678,-0.000441944,0.0538769,-23.3755,1149.31
29.99,13.8963,-0.00190003,-0.00671561,35.5525,-0.00410138,0.0024759,0.825674,-0.00190912,0.259913,-4580.84,2831.41
76.75,5.55327,-0.00191955,0.00541385,1.13155,-0.00139825,-0.000132104,0.15511,-0.00243825,0.0480817,2094.14,546.1
63.72,5.56229,-0.00177078,0.0113914,0.379438,-0.00284329,-7.51308e-07,0.116603,-0.00153582,0.0362991,1352.7,883.848
11.83,13.8883,-0.0031983,-0.00567176,55.6577,-0.00182552,0.00249713,0.89659,-0.000270618,0.282988,-6094.88,3029.4
16.6,5.55209,7.59672e-05,-0.000877719,0.85079,-7.02172e-07,-8.32822e-05,0.201307,-0.00260012,0.0625132,1878.5,1226.48
32.61,8.33691,-0.00043617,0.00550069,1.04473,-0.000515988,0.000294788,0.112517,-0.00327872,0.034918,1464.02,1664.46
12.24,13.8952,-0.0045271,0.0115668,36.2756,-0.00364686,0.00173464,0.97385,-0.000613104,0.308299,-6589.61,6232.95
82.41,5.5506,0.00151829,-0.0151812,5.11521,0.00482304,0.000176843,0.168187,0.00260057,0.0522075,-4259.59,1757.3
17.09,5.55003,0.000627221,-0.00511662,6.68443,0.000992031,-0.000114308,0.264848,0.00231448,0.0822875,-5260.42,1655.38
36.26,13.885,0.00345593,-0.010414,35.4885,0.00205357,-0.00312405,0.0157271,0.000107683,0.00588721,5920.27,-6625.91
49.53,5.56011,-0.0163181,-0.00201604,237.393,0.00439267,-0.0429265,0.0294589,0.0418261,0.0216032,-2326.77,-4584.16
96.03,5.5501,-0.00012275,0.00115936,0.0546919,-0.00120749,4.37506e-05,0.149964,0.000291207,0.0465763,-88.0543,1209.33
95.86,5.55003,-9.67499e-05,0.00145364,0.113778,-0.00118284,6.98825e-05,0.156082,0.000336932,0.0484557,-291.717,1339.42
14.42,5.5513,-0.0005436,0.00449307,1.24659,-0.00122893,-0.000127182,0.149646,0.000310967,0.0464878,2234.54,541.741
48.61,8.33006,2.92908e-05,0.000370609,0.0891512,9.83576e-05,-0.000191107,0.172363,-0.000435625,0.0534655,120.92,449.461
47.86,5.57319,-0.0105725,0.0207904,217.41,0.00457601,-0.0430787,-0.0166843,0.0419961,0.00727149,-2218.08,-4047.89
39.61,8.32972,-0.00306444,0.0162193,0.325581,-0.00313565,-2.05857e-05,0.0306726,0.00367658,0.00969462,1177.04,108.611
4.64,14.295,4.2474e-05,0.00114955,3.52403,-0.000605711,-0.000280667,0.0880954,-0.00141547,0.0280848,4101.45,-517.74
9.93,5.55443,-0.000145014,0.00598777,0.975594,-0.00150327,-9.77187e-05,0.1302,0.000424479,0.0412365,2030.75,542.382
92.18,5.55349,0.000631598,0.00288635,3.83682,-0.000393674,-0.000314765,0.109327,-0.000548692,0.0344021,4095.05,-435.193
9.03,13.8878,-0.00179336,-0.00967612,60.6669,-0.00285569,0.00340113,1.32581,-0.00192362,0.426701,-6960.32,6142.74
53.41,5.5278,-0.0182036,0.00234395,284.547,0.00565919,-0.0439747,-0.0254802,0.0429963,0.00457992,-2049.42,-5823.73
35.74,8.33084,-0.000829049,0.00465161,2.52999,-0.000682006,-0.000197477,0.106329,-0.0018757,0.0335751,3329.45,2.88826
49.88,5.55531,-0.0161358,0.000877541,221.664,0.00450316,-0.0428061,0.0220532,0.0417902,0.0194218,-2294.41,-4180.47
45.0,8.33008,0.00154754,-0.0201531,2.01539,0.00561446,-0.000305802,0.155652,0.00209702,0.048094,-3164.97,-17.2845
36.65,13.8909,0.000519178,-0.00476676,47.7694,0.000381093,0.000818862,0.901148,0.000957099,0.284576,-6148.62,1873.9
25.72,13.8892,-0.00400245,0.000731595,1.52487,-0.00449431,0.000532537,0.158248,-0.0060668,0.0489095,-20.4613,2863.19
15.83,8.32362,-0.000233584,-2.23603e-05,0.1051,0.00129203,-0.000199024,0.153908,-9.93474e-05,0.0477344,463.713,286.529
33.4,8.32445,0.000111003,-0.00400794,18.0006,0.00178871,-0.00065576,0.111757,-0.00510519,0.0354008,6880.76,-1031.29
4.02,5.5032,-0.00011414,-3.94916e-05,0.0624866,-3.68181e-05,4.17223e-05,0.166708,0.000100228,0.0517644,-171.052,1337.52
30.96,8.31885,0.00123577,-0.00543587,5.06827,0.00350991,6.44088e-05,0.0663496,-0.00145763,0.0215027,4743.2,685.443
18.63,13.8782,-0.00355169,0.00376717,44.3068,-0.00358204,0.00261778,1.29366,-0.00170614,0.415258,-5377.0,3049.19
45.35,5.54468,-0.000856798,0.00595431,1.42626,-0.00191095,-0.000380697,0.157859,0.00163507,0.049051,2344.2,-358.829
35.07,13.8944,-0.00109558,-0.0100927,10.8707,0.00126748,-0.000981064,0.040273,-0.00197805,0.0129659,6245.23,-4373.35
43.41,5.55237,-0.000321735,0.00421453,0.0650162,-0.00142741,-0.000129102,0.144099,0.002337,0.044739,81.9327,492.171
27.6,8.33154,0.000156108,-0.00401103,0.635044,0.000298652,2.87298e-05,0.154643,-0.000225575,0.0478826,1573.69,1128.37
19.86,8.32239,-0.00107983,5.34157e-05,0.861837,-0.0010113,-2.91583e-05,0.148227,0.00359216,0.0457093,-2077.61,1088.71
30.26,5.54224,0.00100237,-0.00458681,1.29078,0.0012411,-0.00016156,0.122563,-0.00031895,0.0389318,2444.17,274.717
14.19,13.8926,-0.00414274,0.00530446,63.8676,-0.00446994,0.00340826,1.43443,-0.00119354,0.46437,-6779.74,4801.85
18.86,8.3391,-0.000236352,-0.00296479,1.37263,-0.000429566,-0.000263522,0.696312,-0.000921465,0.219655,-336.337,5100.05
86.72,5.54619,0.000239439,-0.00195981,0.223296,0.00163756,1.34555e-05,0.117423,-0.00264919,0.0365954,1006.97,944.107
48.19,5.55597,-0.0167735,-0.015431,213.042,0.00452483,-0.042735,-0.00333865,0.0417975,0.0113296,-2296.45,-3905.72
85.95,5.55542,-0.000773009,0.00482304,0.201554,-0.00169503,-0.000116807,0.0948981,0.000836506,0.0294785,995.818,187.946
15.21,8.33514,0.000117402,-0.00160863,0.505443,0.00115958,-3.65276e-05,0.0151746,-3.60896e-05,0.00482281,1560.75,-50.1155
48.44,13.8904,-0.00158878,0.0075241,0.593094,-0.00171438,-5.93658e-05,0.124972,-0.000900078,0.0387661,1678.28,714.582
